SessionID,Episode,ObjectiveControl,UnitCountDiff,ResourceDiff
session_20250326_204905,11141,0,1,-50
session_20250326_204905,11142,0,0,0
session_20250326_204905,11143,0,0,100
session_20250326_204905,11144,0,0,0
session_20250326_204905,11145,0,1,-50
session_20250326_204905,11146,0,0,0
session_20250326_204905,11147,0,0,100
session_20250326_204905,11148,0,0,0
session_20250326_204905,11149,0,1,-200
session_20250326_204905,11150,0,1,-300
session_20250326_204905,11151,0,1,-200
session_20250326_204905,11152,0,0,0
session_20250326_204905,11153,0,1,-200
session_20250326_204905,11154,0,1,-300
session_20250326_204905,11155,0,1,-200
session_20250326_204905,11156,0,1,-300
session_20250326_204905,11157,0,1,-200
session_20250326_204905,11158,0,1,-300
session_20250326_204905,11159,0,1,-200
session_20250326_204905,11160,0,1,-300
session_20250326_204905,11161,0,1,-200
session_20250326_204905,11162,0,1,-300
session_20250326_204905,11163,0,1,-500
session_20250326_204905,11164,0,1,-600
session_20250326_204905,11165,0,2,-700
session_20250326_204905,11166,0,2,-800
session_20250326_204905,11167,0,2,-600
session_20250326_204905,11168,0,2,-700
session_20250326_204905,11169,0,2,-500
session_20250326_204905,11170,0,2,-600
session_20250326_204905,11171,0,2,-400
session_20250326_204905,11172,0,2,-500
session_20250326_204905,11173,0,2,-300
session_20250326_204905,11174,0,2,-400
session_20250326_204905,11175,0,2,-200
session_20250326_204905,11176,0,2,-300
session_20250326_204905,11177,0,2,-100
session_20250326_204905,11178,0,2,-200
session_20250326_204905,11179,0,2,0
session_20250326_204905,11180,0,1,-100
session_20250326_204905,11181,0,1,100
session_20250326_204905,11182,0,1,-50
session_20250326_204905,11183,0,0,0
session_20250326_204905,11184,0,0,100
session_20250326_204905,11185,0,0,0
session_20250326_204905,11186,0,1,-50
session_20250326_204905,11187,0,0,0
session_20250326_204905,11188,0,0,100
session_20250326_204905,11189,0,0,0
session_20250326_204905,11190,0,1,-200
session_20250326_204905,11191,0,1,-300
session_20250326_204905,11192,0,1,-200
session_20250326_204905,11193,0,1,-300
session_20250326_204905,11194,0,2,-500
session_20250326_204905,11195,0,2,-600
session_20250326_204905,11196,0,2,-500
session_20250326_204905,11197,0,2,-600
session_20250326_204905,11198,0,2,-500
session_20250326_204905,11199,0,2,-600
session_20250326_204905,11200,0,2,-500
session_20250326_204905,11201,0,2,-600
session_20250326_204905,11202,0,2,-500
session_20250326_204905,11203,0,2,-600
session_20250326_204905,11204,0,2,-500
session_20250326_204905,11205,0,2,-600
session_20250326_204905,11206,1,2,-800
session_20250326_204905,11207,2,2,-900
session_20250326_204905,11208,3,3,-1000
session_20250326_204905,11209,4,3,-1100
session_20250326_204905,11210,5,3,-900
session_20250326_204905,11211,6,3,-1000
session_20250326_204905,11212,7,3,-800
session_20250326_204905,11213,8,3,-900
session_20250326_204905,11214,0,1,-50
session_20250326_204905,11215,0,0,0
session_20250326_204905,11216,0,0,100
session_20250326_204905,11217,0,0,0
session_20250326_204905,11218,0,1,-50
session_20250326_204905,11219,0,0,0
session_20250326_204905,11220,0,0,100
session_20250326_204905,11221,0,0,0
session_20250326_204905,11222,0,1,-200
session_20250326_204905,11223,0,1,-300
session_20250326_204905,11224,0,1,-200
session_20250326_204905,11225,0,1,-300
session_20250326_204905,11226,0,2,-500
session_20250326_204905,11227,0,2,-600
session_20250326_204905,11228,0,2,-500
session_20250326_204905,11229,0,2,-600
session_20250326_204905,11230,0,2,-500
session_20250326_204905,11231,0,2,-600
session_20250326_204905,11232,0,2,-500
session_20250326_204905,11233,0,2,-600
session_20250326_204905,11234,0,2,-500
session_20250326_204905,11235,0,2,-600
session_20250326_204905,11236,0,2,-500
session_20250326_204905,11237,0,2,-600
session_20250326_204905,11238,1,2,-500
session_20250326_204905,11239,2,2,-600
session_20250326_204905,11240,3,2,-500
session_20250326_204905,11241,4,2,-600
session_20250326_204905,11242,5,2,-500
session_20250326_204905,11243,6,2,-600
session_20250326_204905,11244,7,2,-500
session_20250326_204905,11245,8,2,-600
session_20250326_204905,11246,0,1,-50
session_20250326_204905,11247,0,0,0
session_20250326_204905,11248,0,0,100
session_20250326_204905,11249,0,0,0
session_20250326_204905,11250,0,1,-50
session_20250326_204905,11251,0,0,0
session_20250326_204905,11252,0,0,100
session_20250326_204905,11253,0,0,0
session_20250326_204905,11254,0,1,-200
session_20250326_204905,11255,0,0,0
session_20250326_204905,11256,0,0,100
session_20250326_204905,11257,0,0,0
session_20250326_204905,11258,0,1,-200
session_20250326_204905,11259,0,1,-300
session_20250326_204905,11260,0,1,-200
session_20250326_204905,11261,0,1,-300
session_20250326_204905,11262,0,1,-200
session_20250326_204905,11263,0,1,-300
session_20250326_204905,11264,0,1,-200
session_20250326_204905,11265,0,1,-300
session_20250326_204905,11266,0,1,-200
session_20250326_204905,11267,0,1,-300
session_20250326_204905,11268,0,1,-500
session_20250326_204905,11269,0,1,-600
session_20250326_204905,11270,1,2,-700
session_20250326_204905,11271,2,2,-800
session_20250326_204905,11272,3,2,-600
session_20250326_204905,11273,4,2,-700
session_20250326_204905,11274,5,3,-800
session_20250326_204905,11275,6,3,-900
session_20250326_204905,11276,7,3,-700
session_20250326_204905,11277,8,3,-800
session_20250326_204905,11278,0,1,-50
session_20250326_204905,11279,0,0,0
session_20250326_204905,11280,0,0,100
session_20250326_204905,11281,0,0,0
session_20250326_204905,11282,0,1,-50
session_20250326_204905,11283,0,0,0
session_20250326_204905,11284,0,0,100
session_20250326_204905,11285,0,0,0
session_20250326_204905,11286,0,1,-200
session_20250326_204905,11287,0,1,-300
session_20250326_204905,11288,0,1,-200
session_20250326_204905,11289,0,1,-300
session_20250326_204905,11290,0,2,-500
session_20250326_204905,11291,0,1,-300
session_20250326_204905,11292,0,1,-200
session_20250326_204905,11293,0,1,-300
session_20250326_204905,11294,0,1,-200
session_20250326_204905,11295,0,1,-300
session_20250326_204905,11296,0,1,-200
session_20250326_204905,11297,0,1,-300
session_20250326_204905,11298,0,1,-200
session_20250326_204905,11299,0,1,-300
session_20250326_204905,11300,0,1,-200
session_20250326_204905,11301,0,1,-300
session_20250326_204905,11302,0,1,-200
session_20250326_204905,11303,0,1,-300
session_20250326_204905,11304,0,1,-500
session_20250326_204905,11305,0,1,-600
session_20250326_204905,11306,0,2,-700
session_20250326_204905,11307,0,2,-800
session_20250326_204905,11308,0,2,-600
session_20250326_204905,11309,0,2,-700
session_20250326_204905,11310,0,3,-800
session_20250326_204905,11311,0,3,-900
session_20250326_204905,11312,0,4,-700
session_20250326_204905,11313,0,4,-800
session_20250326_204905,11314,0,4,-600
session_20250326_204905,11315,0,4,-700
session_20250326_204905,11316,0,4,-500
session_20250326_204905,11317,0,4,-600
session_20250326_204905,11318,0,4,-400
session_20250326_204905,11319,0,4,-500
session_20250326_204905,11320,1,4,-300
session_20250326_204905,11321,2,4,-400
session_20250326_204905,11322,3,4,-200
session_20250326_204905,11323,4,4,-300
session_20250326_204905,11324,5,4,-100
session_20250326_204905,11325,6,4,-200
session_20250326_204905,11326,7,4,0
session_20250326_204905,11327,8,4,-100
session_20250326_204905,11328,0,1,-50
session_20250326_204905,11329,0,0,0
session_20250326_204905,11330,0,0,100
session_20250326_204905,11331,0,0,0
session_20250326_204905,11332,0,1,-50
session_20250326_204905,11333,0,0,0
session_20250326_204905,11334,0,0,100
session_20250326_204905,11335,0,0,0
session_20250326_204905,11336,0,1,-200
session_20250326_204905,11337,0,1,-300
session_20250326_204905,11338,0,1,-200
session_20250326_204905,11339,0,1,-300
session_20250326_204905,11340,0,2,-500
session_20250326_204905,11341,0,2,-600
session_20250326_204905,11342,0,2,-500
session_20250326_204905,11343,0,2,-600
session_20250326_204905,11344,0,2,-500
session_20250326_204905,11345,0,2,-600
session_20250326_204905,11346,0,2,-500
session_20250326_204905,11347,0,2,-600
session_20250326_204905,11348,0,2,-500
session_20250326_204905,11349,0,2,-600
session_20250326_204905,11350,0,2,-500
session_20250326_204905,11351,0,2,-600
session_20250326_204905,11352,0,2,-500
session_20250326_204905,11353,0,2,-600
session_20250326_204905,11354,0,2,-500
session_20250326_204905,11355,0,2,-600
session_20250326_204905,11356,0,2,-800
session_20250326_204905,11357,0,2,-900
session_20250326_204905,11358,0,3,-1000
session_20250326_204905,11359,0,2,-800
session_20250326_204905,11360,0,2,-600
session_20250326_204905,11361,0,2,-700
session_20250326_204905,11362,0,2,-500
session_20250326_204905,11363,0,2,-600
session_20250326_204905,11364,0,4,-700
session_20250326_204905,11365,0,4,-800
session_20250326_204905,11366,0,4,-1100
session_20250326_204905,11367,0,4,-1200
session_20250326_204905,11368,1,4,-875
session_20250326_204905,11369,2,4,-975
session_20250326_204905,11370,3,4,-650
session_20250326_204905,11371,4,4,-750
session_20250326_204905,11372,5,4,-425
session_20250326_204905,11373,6,4,-525
session_20250326_204905,11374,7,4,-200
session_20250326_204905,11375,8,4,-300
session_20250326_204905,11376,0,1,-50
session_20250326_204905,11377,0,0,0
session_20250326_204905,11378,0,0,100
session_20250326_204905,11379,0,0,0
session_20250326_204905,11380,0,1,-50
session_20250326_204905,11381,0,0,0
session_20250326_204905,11382,0,0,100
session_20250326_204905,11383,0,0,0
session_20250326_204905,11384,0,1,-200
session_20250326_204905,11385,0,1,-300
session_20250326_204905,11386,0,1,-200
session_20250326_204905,11387,0,1,-300
session_20250326_204905,11388,0,2,-500
session_20250326_204905,11389,0,2,-600
session_20250326_204905,11390,0,2,-500
session_20250326_204905,11391,0,2,-600
session_20250326_204905,11392,0,2,-500
session_20250326_204905,11393,0,2,-600
session_20250326_204905,11394,0,2,-500
session_20250326_204905,11395,0,2,-600
session_20250326_204905,11396,0,2,-500
session_20250326_204905,11397,0,2,-600
session_20250326_204905,11398,0,2,-800
session_20250326_204905,11399,0,1,-600
session_20250326_204905,11400,1,1,-400
session_20250326_204905,11401,2,1,-500
session_20250326_204905,11402,3,1,-300
session_20250326_204905,11403,4,1,-400
session_20250326_204905,11404,5,1,-200
session_20250326_204905,11405,6,1,-300
session_20250326_204905,11406,7,2,-400
session_20250326_204905,11407,8,2,-500
session_20250326_204905,11408,0,1,-50
session_20250326_204905,11409,0,0,0
session_20250326_204905,11410,0,0,100
session_20250326_204905,11411,0,0,0
session_20250326_204905,11412,0,1,-50
session_20250326_204905,11413,0,0,0
session_20250326_204905,11414,0,0,100
session_20250326_204905,11415,0,0,0
session_20250326_204905,11416,0,1,-200
session_20250326_204905,11417,0,1,-300
session_20250326_204905,11418,0,1,-200
session_20250326_204905,11419,0,1,-300
session_20250326_204905,11420,0,2,-500
session_20250326_204905,11421,0,1,-300
session_20250326_204905,11422,0,1,-200
session_20250326_204905,11423,0,1,-300
session_20250326_204905,11424,0,1,-200
session_20250326_204905,11425,0,1,-300
session_20250326_204905,11426,0,1,-200
session_20250326_204905,11427,0,1,-300
session_20250326_204905,11428,0,1,-200
session_20250326_204905,11429,0,1,-300
session_20250326_204905,11430,0,1,-200
session_20250326_204905,11431,0,1,-300
session_20250326_204905,11432,0,1,-200
session_20250326_204905,11433,0,1,-300
session_20250326_204905,11434,0,1,-200
session_20250326_204905,11435,0,1,-300
session_20250326_204905,11436,0,1,-200
session_20250326_204905,11437,0,1,-300
session_20250326_204905,11438,0,1,-200
session_20250326_204905,11439,0,1,-300
session_20250326_204905,11440,0,1,-200
session_20250326_204905,11441,0,1,-300
session_20250326_204905,11442,0,1,-200
session_20250326_204905,11443,0,1,-300
session_20250326_204905,11444,0,1,-200
session_20250326_204905,11445,0,1,-300
session_20250326_204905,11446,0,1,-200
session_20250326_204905,11447,0,1,-300
session_20250326_204905,11448,0,2,-200
session_20250326_204905,11449,0,1,-50
session_20250326_204905,11450,0,0,0
session_20250326_204905,11451,0,0,100
session_20250326_204905,11452,0,0,0
session_20250326_204905,11453,0,1,-50
session_20250326_204905,11454,0,0,0
session_20250326_204905,11455,0,0,100
session_20250326_204905,11456,0,0,0
session_20250326_204905,11457,0,1,-200
session_20250326_204905,11458,0,1,-300
session_20250326_204905,11459,0,1,-200
session_20250326_204905,11460,0,1,-300
session_20250326_204905,11461,0,2,-500
session_20250326_204905,11462,0,1,-300
session_20250326_204905,11463,0,1,-200
session_20250326_204905,11464,0,1,-300
session_20250326_204905,11465,0,1,-200
session_20250326_204905,11466,0,1,-300
session_20250326_204905,11467,0,1,-200
session_20250326_204905,11468,0,1,-300
session_20250326_204905,11469,0,1,-200
session_20250326_204905,11470,0,1,-300
session_20250326_204905,11471,0,1,-200
session_20250326_204905,11472,0,1,-300
session_20250326_204905,11473,0,1,-200
session_20250326_204905,11474,0,1,-300
session_20250326_204905,11475,0,1,-200
session_20250326_204905,11476,0,1,-300
session_20250326_204905,11477,0,1,-200
session_20250326_204905,11478,0,1,-300
session_20250326_204905,11479,1,1,-200
session_20250326_204905,11480,2,1,-300
session_20250326_204905,11481,3,2,-200
session_20250326_204905,11482,4,2,-300
session_20250326_204905,11483,5,2,-200
session_20250326_204905,11484,6,2,-300
session_20250326_204905,11485,7,2,-200
session_20250326_204905,11486,8,2,-300
session_20250326_204905,11487,0,1,-50
session_20250326_204905,11488,0,0,0
session_20250326_204905,11489,0,0,100
session_20250326_204905,11490,0,0,0
session_20250326_204905,11491,0,1,-50
session_20250326_204905,11492,0,0,0
session_20250326_204905,11493,0,0,100
session_20250326_204905,11494,0,0,0
session_20250326_204905,11495,0,1,-200
session_20250326_204905,11496,0,1,-300
session_20250326_204905,11497,0,1,-200
session_20250326_204905,11498,0,1,-300
session_20250326_204905,11499,0,2,-500
session_20250326_204905,11500,0,2,-600
session_20250326_204905,11501,0,2,-500
session_20250326_204905,11502,0,1,-300
session_20250326_204905,11503,0,1,-200
session_20250326_204905,11504,0,1,-300
session_20250326_204905,11505,0,1,-200
session_20250326_204905,11506,0,1,-300
session_20250326_204905,11507,0,1,-200
session_20250326_204905,11508,0,1,-300
session_20250326_204905,11509,0,1,-500
session_20250326_204905,11510,0,1,-600
session_20250326_204905,11511,0,1,-400
session_20250326_204905,11512,0,1,-500
session_20250326_204905,11513,0,1,-300
session_20250326_204905,11514,0,1,-400
session_20250326_204905,11515,0,1,-200
session_20250326_204905,11516,0,1,-300
session_20250326_204905,11517,0,1,-100
session_20250326_204905,11518,0,1,-200
session_20250326_204905,11519,1,1,0
session_20250326_204905,11520,2,1,-100
session_20250326_204905,11521,3,1,100
session_20250326_204905,11522,4,1,0
session_20250326_204905,11523,5,1,200
session_20250326_204905,11524,6,1,100
session_20250326_204905,11525,7,1,300
session_20250326_204905,11526,8,1,200
session_20250326_204905,11527,0,1,-50
session_20250326_204905,11528,0,0,0
session_20250326_204905,11529,0,0,100
session_20250326_204905,11530,0,0,0
session_20250326_204905,11531,0,1,-50
session_20250326_204905,11532,0,0,0
session_20250326_204905,11533,0,0,100
session_20250326_204905,11534,0,0,0
session_20250326_204905,11535,0,1,-200
session_20250326_204905,11536,0,1,-300
session_20250326_204905,11537,0,1,-200
session_20250326_204905,11538,0,1,-300
session_20250326_204905,11539,0,2,-500
session_20250326_204905,11540,0,2,-600
session_20250326_204905,11541,0,2,-500
session_20250326_204905,11542,0,2,-600
session_20250326_204905,11543,0,2,-500
session_20250326_204905,11544,0,2,-600
session_20250326_204905,11545,0,2,-500
session_20250326_204905,11546,0,2,-600
session_20250326_204905,11547,0,2,-500
session_20250326_204905,11548,0,2,-600
session_20250326_204905,11549,0,2,-800
session_20250326_204905,11550,0,2,-900
session_20250326_204905,11551,0,2,-700
session_20250326_204905,11552,0,2,-800
session_20250326_204905,11553,0,2,-600
session_20250326_204905,11554,0,2,-700
session_20250326_204905,11555,0,3,-800
session_20250326_204905,11556,0,3,-900
session_20250326_204905,11557,0,3,-700
session_20250326_204905,11558,0,3,-800
session_20250326_204905,11559,0,3,-600
session_20250326_204905,11560,0,3,-700
session_20250326_204905,11561,0,3,-500
session_20250326_204905,11562,0,3,-600
session_20250326_204905,11563,0,3,-400
session_20250326_204905,11564,0,3,-500
session_20250326_204905,11565,1,4,-300
session_20250326_204905,11566,2,4,-400
session_20250326_204905,11567,3,4,-200
